frame,kp_0_x,kp_1_x,kp_2_x,kp_3_x,kp_4_x,kp_5_x,kp_6_x,kp_7_x,kp_8_x,kp_9_x,kp_10_x,kp_11_x,kp_12_x,kp_13_x,kp_14_x,kp_15_x,kp_16_x,kp_0_y,kp_1_y,kp_2_y,kp_3_y,kp_4_y,kp_5_y,kp_6_y,kp_7_y,kp_8_y,kp_9_y,kp_10_y,kp_11_y,kp_12_y,kp_13_y,kp_14_y,kp_15_y,kp_16_y,kp_0_conf,kp_1_conf,kp_2_conf,kp_3_conf,kp_4_conf,kp_5_conf,kp_6_conf,kp_7_conf,kp_8_conf,kp_9_conf,kp_10_conf,kp_11_conf,kp_12_conf,kp_13_conf,kp_14_conf,kp_15_conf,kp_16_conf
30,628.2356,631.98346,626.178,646.64844,630.76184,678.0797,631.136,703.20856,636.19653,678.6129,638.73706,660.85486,632.55615,635.0949,617.859,619.98645,628.2189,373.81122,366.06232,366.22064,353.4469,353.5581,374.06946,372.49115,459.95667,455.75586,465.02667,465.96643,495.94067,492.17444,487.0589,482.80182,494.53162,490.98993,0.72364765,0.7370912,0.37740415,0.7082596,0.11987695,0.891435,0.7824966,0.7088,0.41030857,0.5025344,0.29814905,0.31568056,0.25032032,0.023664862,0.016342342,0.00690341,0.005307883
31,626.2355,625.4738,629.55444,629.9003,649.30524,634.75073,671.1181,642.79016,692.3901,646.3131,680.18286,633.0523,659.78015,607.8642,642.77057,606.1038,643.24255,372.00244,365.17737,364.91663,353.4084,352.29462,375.37537,372.61768,460.77838,457.35413,463.31152,470.80322,496.55835,492.4431,483.6068,478.48126,494.42505,489.78894,0.45147824,0.39191094,0.13852996,0.7513479,0.17051157,0.899925,0.8501611,0.61760855,0.47848207,0.3558192,0.28484654,0.31805357,0.2932093,0.02544862,0.022071749,0.007472247,0.0068458915
32,628.8816,635.4461,623.96484,654.7608,619.9434,694.0065,606.484,723.53156,594.8036,684.66614,607.1655,672.33057,616.9284,652.23376,602.02094,635.6024,618.96375,376.29065,368.1173,368.193,355.11163,354.94507,375.4359,372.98303,460.7754,454.41992,465.13892,463.16022,496.82745,493.6814,489.9989,486.76465,495.4071,492.76624,0.8158811,0.8380572,0.5799265,0.6655026,0.15018025,0.89298993,0.7909895,0.7289151,0.42625302,0.53209,0.31112155,0.32473454,0.25591546,0.02198717,0.014662981,0.0064638555,0.0047988296
33,630.13007,638.624,623.2299,659.9168,612.7943,702.83777,587.61206,735.0881,566.2042,687.39886,591.4199,680.21655,604.8419,673.71204,586.5663,662.05865,605.32166,377.48108,368.91364,368.78577,355.6443,354.92682,376.5047,373.2964,461.77667,455.1621,464.49658,463.73395,498.24878,495.82227,495.2295,492.84814,498.25122,495.9748,0.8568722,0.87651837,0.713935,0.61665666,0.2048217,0.9006206,0.8142926,0.74720895,0.4585011,0.5436083,0.32120264,0.34699163,0.27571943,0.020364523,0.013537288,0.005768031,0.0042470396
34,632.302,643.3276,622.6689,665.00476,605.37726,702.7592,575.93835,733.49963,555.3291,686.5665,589.23285,682.04614,596.4235,696.1589,581.74304,691.8921,599.9934,383.69232,373.44806,372.77472,357.76703,355.682,377.69305,375.28174,460.89813,457.90906,466.49768,465.12848,500.75458,500.06384,507.2467,506.7851,502.43042,502.40582,0.9072063,0.9114531,0.84800184,0.5825574,0.3590141,0.9275284,0.86900103,0.79574597,0.5445039,0.60284525,0.38414416,0.40870285,0.33117342,0.019408733,0.013240188,0.0047299266,0.003541112
35,632.75195,643.7207,623.0182,665.0131,605.33154,702.6397,575.50854,733.41547,554.58075,686.33417,588.61926,682.50903,596.6018,696.60046,581.39215,692.58154,599.5807,384.2199,374.0473,373.3344,358.5927,356.40942,378.4911,375.9015,461.136,457.7293,467.162,464.89258,500.66577,499.9779,506.8694,506.42786,502.18268,502.12976,0.9050906,0.9080298,0.85078096,0.565348,0.37460554,0.9240078,0.86624247,0.78524256,0.5387181,0.58891886,0.37779522,0.4003604,0.3259073,0.019321203,0.01329571,0.0048474073,0.003650248
36,632.94116,645.6711,623.07263,668.3721,604.72406,700.20905,576.4687,729.7779,555.3235,685.75195,577.67365,686.89984,602.8705,700.59265,590.0383,683.90216,595.0032,386.45233,375.7055,373.97668,358.64124,354.03497,373.73712,373.10907,461.3827,465.38953,467.9936,474.7566,511.30115,512.0729,521.91785,522.9407,529.1837,530.66327,0.8737775,0.85091954,0.79198545,0.45041645,0.29125637,0.9056006,0.90056574,0.78189915,0.75391454,0.62366825,0.5907808,0.47247517,0.45484748,0.0190894,0.018144608,0.0035304725,0.0035015345
37,632.8657,645.5376,623.0759,668.38934,604.9784,700.73724,576.8315,730.2587,555.84717,685.39435,578.3038,686.47205,602.3477,699.7875,589.19995,682.53357,593.6232,386.07202,375.31934,373.63147,358.32733,353.8459,373.9334,373.27667,462.16003,465.91974,468.1432,474.37146,512.61865,513.2224,522.6577,523.542,529.64136,531.0111,0.87392926,0.85348713,0.78598404,0.4611846,0.27720147,0.9072156,0.89871895,0.78794205,0.7481879,0.63165367,0.58704466,0.4724462,0.45029646,0.018966913,0.017696291,0.0034831464,0.0034087598
38,632.675,645.6095,622.70197,668.6689,604.196,700.449,575.8406,730.60205,554.79626,685.03534,578.21466,686.4276,601.904,699.3466,589.0952,681.6792,594.78345,387.91504,376.8833,375.17407,359.23486,354.68463,374.54236,373.88873,461.86035,465.7201,468.3714,475.09277,513.5024,514.15454,525.1205,525.9577,531.1818,532.53796,0.87917554,0.85744476,0.79994285,0.45996395,0.2956618,0.9074446,0.9031244,0.7803404,0.75509524,0.6234469,0.5930817,0.47254956,0.4562573,0.018563777,0.017782867,0.0033910275,0.0033825934
39,632.9121,645.8422,622.85297,668.9529,604.2569,700.77014,575.9613,730.58246,554.2309,685.549,577.2384,686.9485,602.2101,700.41504,589.2693,682.7649,594.4452,388.076,376.97675,375.3415,359.13812,354.7727,374.21008,373.76953,461.31622,465.22784,468.76276,474.9062,512.72156,513.4998,525.08386,526.0581,530.4935,532.034,0.87772363,0.85581815,0.7976922,0.45768577,0.29381508,0.90741473,0.90350163,0.7833601,0.7595592,0.6269501,0.5983272,0.47772124,0.46180853,0.018609136,0.017846882,0.003358394,0.0033538043
40,633.6483,644.70953,623.5297,666.1275,605.2695,703.92554,575.6031,735.0037,554.5049,686.60565,589.1088,683.43225,596.74066,697.9958,581.3063,693.3795,599.7766,386.02295,375.3615,374.87866,358.60107,357.0359,377.89368,376.22876,461.398,458.95874,467.15186,464.3838,501.72278,501.41547,507.32922,507.28442,502.55084,503.01038,0.90754485,0.9141582,0.8508955,0.5839818,0.36789793,0.9293363,0.8630711,0.80639744,0.5237537,0.6143465,0.36951983,0.40752602,0.3195625,0.019411683,0.012526035,0.0047568977,0.0034198463
41,633.3659,645.6276,623.6226,668.21893,605.8223,701.43317,577.5749,731.31885,555.3038,687.06604,578.42004,688.0241,603.9379,701.7527,590.15594,684.715,594.0223,385.74896,375.08594,373.6526,358.4314,354.59814,374.39392,374.26654,461.26514,465.505,467.60577,473.7804,511.57446,512.4446,521.2057,522.3773,528.1568,529.8065,0.8682894,0.84971535,0.77533567,0.4606659,0.27026987,0.9062505,0.8943985,0.79006267,0.7382759,0.6318226,0.5762992,0.47246504,0.4454051,0.019305617,0.01761669,0.0035799146,0.003451407
42,632.8384,645.391,623.1317,668.5653,605.4299,701.30054,577.2839,730.9997,554.71295,686.57025,577.043,688.0628,603.8556,702.4116,590.94556,685.1171,594.8723,386.42725,375.52344,374.0434,358.3017,354.3318,374.10352,374.16754,460.5708,465.49298,466.33466,474.15002,512.1018,513.1108,522.7843,524.05096,527.8671,529.7504,0.8719728,0.85211146,0.77938604,0.46453282,0.2686386,0.90736353,0.8999009,0.7898514,0.7543634,0.6346062,0.5945497,0.47715312,0.45642674,0.01870668,0.017606795,0.0033720136,0.0033275783
43,633.43585,645.59924,624.06,668.1198,606.6626,701.0331,577.92035,731.4453,555.65906,686.2129,578.0491,686.9474,603.4381,701.19293,591.14197,683.0829,594.0888,384.5711,374.1997,372.6756,358.12207,354.1134,374.03888,374.01013,460.2602,465.17377,466.27942,473.86615,511.60706,512.5218,520.613,521.9317,528.0991,529.9042,0.85611993,0.8363967,0.7525143,0.45034653,0.24860293,0.90345323,0.8893838,0.79601884,0.7393793,0.641501,0.57993436,0.47744533,0.44798657,0.019440562,0.017622173,0.0035433471,0.0034000278
44,632.7739,645.1952,623.40814,668.54346,606.34625,701.76135,578.2628,732.10767,555.5403,686.1531,576.6279,687.1129,603.3882,700.07745,590.2406,682.1402,594.24005,386.43933,375.74774,374.24982,358.9198,354.96735,374.91156,374.55823,460.80664,465.15222,465.19604,474.54956,512.71326,513.2323,522.47363,523.12305,527.4139,528.5537,0.86588794,0.8451477,0.76414335,0.46484676,0.24910736,0.9058454,0.89978945,0.79428566,0.766415,0.64489925,0.61143744,0.48204598,0.4648072,0.01861307,0.017822385,0.003276348,0.0032746196
