frame,kp_0_x,kp_1_x,kp_2_x,kp_3_x,kp_4_x,kp_5_x,kp_6_x,kp_7_x,kp_8_x,kp_9_x,kp_10_x,kp_11_x,kp_12_x,kp_13_x,kp_14_x,kp_15_x,kp_16_x,kp_0_y,kp_1_y,kp_2_y,kp_3_y,kp_4_y,kp_5_y,kp_6_y,kp_7_y,kp_8_y,kp_9_y,kp_10_y,kp_11_y,kp_12_y,kp_13_y,kp_14_y,kp_15_y,kp_16_y,kp_0_conf,kp_1_conf,kp_2_conf,kp_3_conf,kp_4_conf,kp_5_conf,kp_6_conf,kp_7_conf,kp_8_conf,kp_9_conf,kp_10_conf,kp_11_conf,kp_12_conf,kp_13_conf,kp_14_conf,kp_15_conf,kp_16_conf
206,634.92365,649.4001,619.5676,669.07227,597.90686,696.07574,574.2223,695.3337,566.2145,657.0815,584.1374,675.5504,591.1612,672.92334,565.1903,645.362,597.87305,347.06702,332.54694,335.0204,341.65497,346.91565,411.54724,417.59827,492.41077,497.56818,546.6181,559.6351,573.143,575.65027,550.4864,556.9383,584.39636,593.1448,0.9877049,0.96615434,0.9743099,0.72444594,0.8424082,0.98887116,0.9897444,0.92184037,0.92757976,0.8666923,0.87130773,0.84753305,0.83928835,0.25782767,0.24434957,0.057009965,0.054762095
207,635.142,649.65985,619.7003,669.392,597.9521,696.154,574.33356,695.1221,566.3822,657.2202,584.22186,675.42584,591.13354,672.6418,565.2097,644.5708,598.1442,347.28613,332.60162,335.13898,341.47363,346.85907,411.45856,417.55652,492.5891,497.63647,546.79254,559.7012,572.79553,575.3567,549.63696,556.28613,583.72736,592.80975,0.9877038,0.96622455,0.97435796,0.7240231,0.8424539,0.9888335,0.989609,0.9212831,0.92623276,0.86579275,0.8694317,0.8455589,0.8366318,0.25754514,0.24321797,0.057370394,0.054910302
208,635.72723,650.1507,620.13513,669.59656,598.05286,696.0216,574.76,695.0743,566.3579,657.5189,584.0302,674.8821,591.0212,671.88275,564.4888,644.12537,597.0989,347.60083,332.85028,335.4336,341.64038,347.1789,411.74017,417.5835,492.26117,496.72205,546.6803,560.0708,571.78436,574.2075,545.805,552.2799,581.7615,590.6808,0.9878079,0.9660421,0.9748292,0.7183873,0.84593385,0.98894095,0.9897052,0.9220662,0.9272504,0.867861,0.8718031,0.8487193,0.83991766,0.2713419,0.25609064,0.062499642,0.059643626
209,636.03644,650.46313,620.3185,669.7047,597.8636,695.94995,574.40375,694.937,566.2992,657.31573,584.0269,675.06506,591.10535,672.00555,564.88727,643.46533,597.33124,347.67334,332.88867,335.3813,341.6925,347.06665,411.8004,417.6717,492.6443,497.5274,546.7279,560.3105,571.37933,573.82697,546.01587,552.3942,582.2562,590.93774,0.98781264,0.9656702,0.9751512,0.7131846,0.8495811,0.98898613,0.9897789,0.92160904,0.9272574,0.86673236,0.8715533,0.8498515,0.8412515,0.2755643,0.2602985,0.06398401,0.061030805
210,635.9012,650.4539,620.0245,670.05255,597.6894,696.29626,574.8069,695.4536,565.8977,657.48254,583.5564,675.38904,591.5372,668.1696,564.86346,641.7432,598.7503,347.92816,333.07147,335.5208,341.70636,347.12646,411.71332,417.476,492.4478,496.8694,546.3733,559.66113,576.38306,578.6022,560.8205,566.8078,587.10583,595.2274,0.98761475,0.96543443,0.97455275,0.7158057,0.8432894,0.98793375,0.98941857,0.9169909,0.92788005,0.8622517,0.87237287,0.8277039,0.8223833,0.2060253,0.19837606,0.04093969,0.039901614
211,635.9866,650.5426,620.00726,670.1265,597.53284,695.8734,574.8053,695.1295,565.8982,657.3869,583.8407,675.15125,591.47534,667.8253,565.3332,642.5122,598.7087,347.9756,333.09064,335.5207,341.6931,347.11273,411.49512,417.38025,492.23645,496.92517,546.21643,559.35596,577.4675,579.798,566.4198,572.6165,589.6753,597.9558,0.98765326,0.9652494,0.9747152,0.7127562,0.84392655,0.9877466,0.9894124,0.9170277,0.9291793,0.8631133,0.8747611,0.8259314,0.82136506,0.19281217,0.18660715,0.036496162,0.035728365
212,636.0601,650.6466,620.12933,670.06244,597.4845,695.97894,574.4009,694.72046,566.1428,656.66785,584.0673,674.97296,591.06226,668.55273,565.11273,640.9928,598.8295,348.0307,333.14343,335.5077,341.7279,346.95374,411.52747,417.44287,492.38403,497.6068,546.55853,559.6544,575.9142,578.1974,558.7909,564.6604,586.624,594.24066,0.98763186,0.96523786,0.97478366,0.711702,0.8461721,0.98813105,0.98933905,0.9177758,0.92659837,0.862605,0.87070453,0.829388,0.8223008,0.21343887,0.20359269,0.04336056,0.041866243
213,635.9599,650.59424,620.0954,670.0498,597.4937,696.0254,574.31696,695.1087,566.0178,656.4469,583.9848,674.8681,590.83905,668.8945,564.9117,641.9883,598.91,348.01843,333.16187,335.44183,341.78192,346.8064,411.81714,417.31506,492.47717,496.9254,547.2732,560.1014,576.3575,578.46045,559.4871,565.1544,587.69604,595.3745,0.9876808,0.9653806,0.9748552,0.7126216,0.84586084,0.9881207,0.98939407,0.9179962,0.9274316,0.8633326,0.87208104,0.8306589,0.82409835,0.21420282,0.20499355,0.043379337,0.042010874
214,635.9502,650.5589,620.07965,670.0035,597.47595,696.05005,574.3932,695.2205,565.93695,656.4907,583.8734,674.99713,591.0039,669.02484,564.861,642.10046,598.8225,348.06213,333.17566,335.48688,341.6704,346.7663,411.66022,417.20587,492.313,496.7738,547.3688,560.1858,576.2104,578.3217,558.48145,564.1463,587.0436,594.6901,0.98765576,0.9652989,0.9748604,0.7119328,0.8459874,0.98804843,0.9893571,0.9176589,0.9274492,0.8631186,0.87226045,0.8287748,0.8224329,0.21254879,0.20366746,0.043154955,0.04183781
215,636.17944,650.69305,620.30054,669.9247,597.5779,696.1184,574.57324,695.35187,565.9234,656.3612,583.6841,675.39075,591.55927,669.1323,564.8469,642.08167,599.0945,348.1798,333.30627,335.63165,341.711,346.85925,411.71216,417.14697,492.32892,496.38434,547.4833,559.8451,575.42456,577.4771,554.78174,560.37573,585.6166,593.1714,0.9876583,0.9652076,0.97495425,0.71009374,0.84737027,0.9881443,0.9893757,0.9178624,0.9271801,0.8634234,0.87220323,0.83003956,0.8234235,0.22187817,0.21206298,0.04642296,0.044866443
216,636.0932,650.6003,620.2603,669.81006,597.5437,695.8901,574.4993,695.21454,565.7784,656.61523,583.60547,675.075,591.3823,668.45795,564.62305,641.74225,598.7282,347.97498,333.2364,335.5158,341.81592,346.87103,411.7273,417.32288,492.16925,496.79218,547.222,559.46576,575.5193,577.6033,555.5653,561.1047,586.0687,593.26526,0.98770237,0.9651852,0.9749614,0.71029556,0.84771335,0.9883342,0.9895778,0.91912496,0.92839813,0.86511207,0.87395525,0.8346728,0.8281747,0.22702095,0.2169796,0.04743293,0.04583332
217,636.0905,650.59705,620.2362,669.8325,597.4825,695.72534,574.6204,695.011,565.83136,656.4349,583.61255,675.17523,591.6205,668.52637,564.30084,642.23663,598.0224,348.13525,333.3556,335.65363,341.83417,346.92322,411.5785,417.21405,491.88562,496.54187,547.3895,559.86804,574.5162,576.62897,554.7758,560.4094,585.5762,592.9253,0.9877389,0.96533996,0.97497797,0.71096677,0.84742296,0.9884379,0.98962355,0.9202101,0.9288394,0.86676514,0.87480015,0.838753,0.8319522,0.23480183,0.22383511,0.049561113,0.047769874
218,636.25433,650.6666,620.31085,669.79034,597.3931,695.78186,574.5669,695.3839,565.5931,657.0504,583.3147,675.5783,591.9298,669.58167,564.64844,643.21594,598.3079,348.43433,333.54987,335.917,341.6989,346.98285,411.38403,417.30542,491.1753,496.23615,547.13763,559.52625,574.7372,577.02856,554.967,560.84906,585.53174,593.04956,0.9876865,0.96502924,0.9751231,0.70702803,0.8488772,0.9882174,0.98949206,0.9191568,0.92864484,0.86585176,0.8750279,0.8353491,0.8289062,0.22865686,0.2185862,0.047953844,0.04631996
219,636.25006,650.643,620.30994,669.69635,597.3355,695.6782,574.72046,695.54364,565.8759,657.49884,583.5233,675.6036,592.12683,669.9363,564.93604,643.69806,598.63,348.44086,333.57892,335.92328,341.70795,346.96094,411.2849,417.3896,490.40918,496.0434,546.6937,558.6893,574.46063,576.78,553.2098,558.92255,584.22296,591.12396,0.9876774,0.96504974,0.9751307,0.7061056,0.84873354,0.9881223,0.989323,0.91865695,0.92758673,0.86556447,0.8741623,0.8328773,0.8258612,0.2280395,0.21742079,0.04829672,0.046544403
220,636.22424,650.5942,620.34814,669.55286,597.3746,695.8239,574.4685,695.47675,566.04553,656.6572,583.9506,675.72266,592.0771,669.90955,564.56934,642.38983,598.6765,348.61145,333.74774,336.10535,341.81335,347.0653,411.48523,417.6665,490.98828,496.73047,547.12146,559.2978,574.13324,576.47626,549.664,555.485,583.497,590.6566,0.9876015,0.9648179,0.9750407,0.70584065,0.8496734,0.9883108,0.98941994,0.9188245,0.92715937,0.86505616,0.8730047,0.8350644,0.82775855,0.24012113,0.2284328,0.052682012,0.050627857
221,636.2722,650.6177,620.35736,669.5822,597.32056,695.7584,574.43536,695.45605,565.9867,657.11755,583.97845,675.5024,591.8789,670.8742,565.14355,642.7237,598.31775,348.552,333.72778,336.1529,341.86975,347.23358,411.6004,417.73975,491.08673,496.66876,547.5355,559.75854,573.50903,575.92224,547.9203,553.9203,583.5183,590.971,0.9876359,0.96475303,0.97528875,0.70364213,0.8518153,0.98841935,0.9894756,0.91882193,0.92708373,0.86430943,0.872483,0.8389597,0.831578,0.2522224,0.23996937,0.056884974,0.054600954
222,636.23413,650.59705,620.2732,669.61237,597.23755,695.5562,574.41174,695.6666,565.76776,657.984,583.4534,675.2258,591.6084,670.17957,564.74146,643.4103,597.64703,348.5056,333.70764,336.1129,341.94873,347.31,411.5077,417.73944,490.61353,496.41406,546.7845,559.3432,574.4751,576.9412,553.03015,559.19055,585.26337,592.92834,0.98767185,0.96469957,0.9753252,0.70271724,0.8512142,0.98821604,0.9894829,0.9188219,0.92852795,0.8652613,0.8748846,0.8367438,0.83028126,0.23541012,0.2251263,0.05036077,0.048595548
223,636.21344,650.5376,620.3115,669.47687,597.2993,695.5729,574.2724,695.2721,566.07367,657.59467,583.63776,675.2604,591.64636,670.9847,565.048,642.32715,597.8841,348.53314,333.74097,336.21558,341.95898,347.41138,411.41724,417.89813,490.48065,496.7165,547.0238,559.52075,572.4673,575.08057,546.6113,553.0362,582.4955,590.4087,0.98764217,0.9646453,0.97531617,0.7029337,0.85279983,0.9885802,0.9895985,0.9196709,0.9275186,0.86501276,0.87279963,0.8430228,0.83545357,0.260857,0.24781746,0.059601218,0.05708447
224,636.2463,650.55945,620.3412,669.4512,597.3501,695.5079,574.3909,695.61664,565.856,657.8285,583.43823,675.59686,592.0962,670.459,565.58685,643.15497,598.7182,348.51807,333.81805,336.20612,342.21692,347.54193,411.5196,417.90808,490.1928,496.30804,546.5976,558.8692,573.5935,576.16187,550.8159,557.1516,583.78357,591.5322,0.98765194,0.9646256,0.9752768,0.7030589,0.8518521,0.98833174,0.9895924,0.9189336,0.9285607,0.86489487,0.8746636,0.83874035,0.8323686,0.24261075,0.23202282,0.052901775,0.051033556
225,636.40314,650.69324,620.43176,669.494,597.3019,695.5706,574.2879,695.6583,565.72186,657.52264,583.28986,675.4287,591.8544,670.23645,565.57434,642.4362,598.77856,348.5625,333.84094,336.2597,342.17975,347.58936,411.4754,417.8639,490.03967,495.98962,546.75775,558.5848,574.03906,576.60864,550.1643,556.57544,583.511,591.32495,0.98763895,0.9644186,0.9753774,0.70049065,0.8530642,0.9882865,0.9895474,0.91854876,0.9283271,0.8643876,0.8744576,0.8365386,0.8301437,0.23979217,0.22932541,0.05232665,0.05044812
226,636.288,650.61694,620.4777,669.3425,597.3916,695.41406,574.2182,695.36584,566.12585,657.74194,583.5151,675.42676,591.9529,671.27734,565.9041,642.3799,599.1127,348.50067,333.91052,336.2246,342.38068,347.49127,411.48267,417.91956,489.612,496.3578,546.997,559.6322,572.4508,575.0309,543.94745,550.1153,581.0001,588.3011,0.9876374,0.96454847,0.9753268,0.7013762,0.8537345,0.98863816,0.98952353,0.91992915,0.92670596,0.864997,0.8716908,0.8415388,0.83310306,0.26235545,0.24810559,0.060861945,0.05803904
227,636.42694,650.67365,620.5012,669.32385,597.28986,695.38086,574.3646,695.2473,566.11884,657.2697,583.4471,675.43823,592.0583,671.2329,566.067,642.60364,598.8882,348.51947,333.88757,336.2931,342.29803,347.64777,411.41278,417.85736,489.93274,496.32062,547.28406,559.66077,572.434,575.0299,544.45636,550.708,581.3539,588.76184,0.9876688,0.9644773,0.975439,0.6995666,0.8545362,0.988648,0.9895643,0.92014265,0.92719924,0.86535805,0.87251943,0.84248805,0.83427024,0.26303464,0.24895337,0.060850203,0.0580481
228,636.4493,650.6571,620.57117,669.2222,597.32886,695.45233,574.282,695.33167,565.99255,657.55035,583.5556,675.70764,592.2418,671.9407,566.12524,643.06726,599.1951,348.49316,333.90558,336.26733,342.30096,347.55975,411.52045,417.92908,489.54437,496.0763,547.183,559.4299,572.24634,574.8191,543.13885,549.19836,580.8916,587.9001,0.9876415,0.96438503,0.9754564,0.69875276,0.85525584,0.98868525,0.9895413,0.92024153,0.92694306,0.8654618,0.8723656,0.8434171,0.83492106,0.26801237,0.25332743,0.06290734,0.059921503
229,636.4729,650.6341,620.5727,669.1756,597.3545,695.4586,574.2943,695.40216,565.95355,657.66766,583.35535,675.9291,592.44934,671.77594,566.1749,643.0697,599.2478,348.58136,333.9303,336.32117,342.17987,347.52924,411.45258,417.98505,489.86755,496.4773,547.08936,559.41516,572.9202,575.5637,546.1455,552.37317,581.9982,589.3181,0.98759794,0.9641671,0.9754283,0.6980528,0.8551892,0.9885245,0.9895874,0.9194236,0.9277905,0.86456066,0.87336737,0.8406794,0.8332977,0.2561219,0.2435998,0.05834213,0.0559223
230,636.34644,650.55554,620.4852,669.05383,597.20447,695.4606,574.05524,695.5094,565.9977,657.4079,583.3661,675.8167,592.1894,671.5325,565.7241,642.6222,599.0437,348.59662,333.98273,336.2763,342.2873,347.41644,411.784,418.14264,490.43042,497.03528,547.1184,559.5804,573.6579,576.1505,546.1356,551.98596,582.65295,589.52783,0.9875399,0.9639697,0.9753962,0.69678175,0.8553654,0.98843527,0.989502,0.9185822,0.9271691,0.8634486,0.87245333,0.83777004,0.8304131,0.2527678,0.24051994,0.057590812,0.05523014
231,636.407,650.56555,620.4464,669.09863,597.2331,695.2765,574.32214,695.09955,566.07007,658.1316,583.7241,675.48926,592.11487,670.1918,566.16003,642.20624,599.35706,348.63245,333.9792,336.32025,342.2832,347.57947,411.70312,417.98724,490.90393,497.18945,546.50024,559.1049,575.05,577.52185,553.8894,559.6751,585.34955,592.16205,0.9875133,0.96370447,0.9753433,0.69591683,0.8547467,0.98817825,0.98956156,0.9176854,0.92882764,0.86259335,0.8745158,0.8337467,0.8280548,0.22927144,0.22029558,0.048731595,0.047189653
232,636.4811,650.63214,620.60345,669.09924,597.3771,695.5356,574.2548,695.3756,566.3808,658.03375,583.9219,675.7445,592.2457,671.5246,566.5628,641.89355,599.7918,348.5777,333.9958,336.35297,342.34937,347.62787,411.80847,418.33374,490.53497,497.49536,546.6099,559.55817,573.9875,576.5807,546.67236,552.59814,582.2976,589.1377,0.9875095,0.96383315,0.97539634,0.6963108,0.8559443,0.9884262,0.9894961,0.9180211,0.92677194,0.86212397,0.8713937,0.8360052,0.82861304,0.24885264,0.23692617,0.056477875,0.05419013
233,636.5035,650.67676,620.6314,669.149,597.3873,695.7074,574.1564,695.47534,566.4491,657.973,583.79016,675.7096,592.1109,671.1837,566.3974,641.15326,600.0046,348.4829,333.9121,336.24536,342.31757,347.5409,411.91284,418.3725,490.71704,497.54224,547.3483,559.84174,573.6555,576.18024,546.7154,552.5456,582.3429,589.0738,0.98754245,0.963859,0.97541493,0.6973551,0.85646224,0.9885979,0.9896731,0.9187077,0.9275071,0.86251414,0.871977,0.8388547,0.8316479,0.25318706,0.24118614,0.057617396,0.055299222
234,636.5105,650.6782,620.625,669.14166,597.37964,695.5682,574.1658,695.53815,566.2886,657.8971,583.39197,675.8301,592.24744,671.09467,566.56354,641.93494,599.95844,348.42114,333.90564,336.2082,342.4239,347.61554,411.94067,418.5235,490.30176,497.38226,546.97345,559.4814,574.76184,577.3668,550.224,556.247,583.68555,590.6133,0.9875729,0.9638071,0.9754731,0.6964966,0.8563804,0.98844457,0.98969734,0.91857636,0.92862654,0.8630629,0.8739337,0.8369646,0.83061564,0.24102175,0.23069939,0.05292338,0.05104047
235,636.4652,650.6179,620.5404,669.1188,597.28467,695.4734,574.34607,695.32227,566.4725,657.7261,583.32263,675.8056,592.3751,671.6183,566.6529,642.49097,599.59686,348.49512,333.93146,336.32092,342.43042,347.79004,411.92212,418.55267,490.22144,497.1317,547.2204,559.334,573.50696,576.149,547.67676,553.8067,582.61926,589.63074,0.98764426,0.964104,0.97556984,0.69733137,0.85647297,0.988593,0.9896983,0.9193855,0.92821723,0.8640652,0.87365043,0.84111696,0.83403635,0.25427246,0.24232107,0.05744022,0.055147767
236,636.33356,650.5063,620.4199,669.12225,597.27075,695.6731,574.46484,695.3714,566.5437,657.56287,583.5882,675.8718,592.3613,671.4231,566.3485,642.35425,599.378,348.46045,333.88733,336.34308,342.38617,347.86963,411.92206,418.49194,490.625,497.14716,547.6494,559.43286,573.79553,576.37537,547.0579,553.119,583.03186,589.9747,0.9876456,0.9642548,0.9754721,0.69914085,0.8554151,0.98861897,0.9896839,0.919472,0.9280062,0.8640574,0.8732461,0.8410714,0.8338647,0.2559998,0.24376196,0.058158964,0.05580911
237,636.3527,650.47015,620.4379,668.9858,597.2603,695.58136,574.5435,695.208,566.6283,657.42474,583.62445,675.97876,592.5739,671.6846,566.56683,642.69006,599.38354,348.3459,333.8578,336.3236,342.52307,348.04083,411.86804,418.46985,490.2657,496.9027,547.59717,559.6946,572.82764,575.42365,545.1398,551.1653,582.29376,589.0696,0.98769903,0.9642594,0.97558165,0.6982938,0.856657,0.9888047,0.9898279,0.9205181,0.9287222,0.86523217,0.8741783,0.8457898,0.83851755,0.26802057,0.25491077,0.062191337,0.059570998
238,636.2905,650.39465,620.3429,668.9159,597.10223,695.70807,574.5759,695.37024,566.79346,657.777,583.50244,676.28577,592.8579,672.4292,566.6165,643.04816,599.4775,348.47028,333.94257,336.44843,342.55756,348.15442,411.79974,418.45526,489.758,496.5265,547.10803,559.3186,571.1339,573.7208,541.54443,547.4114,580.8096,587.2222,0.9877325,0.964626,0.9756364,0.69976306,0.85672116,0.9889482,0.98973155,0.9208225,0.92707527,0.86522746,0.87196684,0.84987044,0.8413952,0.28675205,0.27083504,0.06962016,0.066218466
239,636.2682,650.28253,620.3208,668.7105,597.08545,695.90186,574.533,695.4797,566.6937,657.6197,583.45917,676.3346,592.87646,672.0845,566.1713,641.8755,599.16565,348.44305,333.91315,336.4964,342.52014,348.2973,412.08923,418.7857,490.354,496.92944,547.5666,559.3294,570.8184,573.37537,539.3801,545.206,581.0591,587.3557,0.98771966,0.9646874,0.9756011,0.7009391,0.8571709,0.9891315,0.9897783,0.92100096,0.92621803,0.8646251,0.87028825,0.85259485,0.84359944,0.30068922,0.2830459,0.07536209,0.071397364
240,636.4215,650.35406,620.26904,668.66034,596.8951,695.29877,574.54755,696.0891,566.0341,659.8036,582.7704,676.1197,592.82587,671.971,566.4385,644.87085,599.13104,348.964,334.16064,336.77844,342.43616,348.41785,412.14355,418.98755,489.5699,496.3767,545.225,559.30084,573.772,576.5755,550.9618,557.3214,584.15436,591.5842,0.98778397,0.96408784,0.97598284,0.69350815,0.85775226,0.9884149,0.98979104,0.91963315,0.930754,0.8669045,0.8787757,0.8416643,0.8361213,0.24679458,0.2371839,0.05382651,0.05206874
241,636.3656,650.3395,620.2136,668.71606,596.8786,695.3101,574.41345,695.81476,566.159,659.4805,583.0335,675.81104,592.457,671.30273,566.09625,643.9326,599.039,348.9085,334.1068,336.7282,342.46802,348.44006,412.1385,418.91638,489.79584,496.37415,545.2891,559.0726,573.21216,575.9813,551.02155,557.4353,583.97107,591.56476,0.9877804,0.96411103,0.97590965,0.69480693,0.8575765,0.98852205,0.98987234,0.92003435,0.93090487,0.8670637,0.8786557,0.8436351,0.83800745,0.24988014,0.23993403,0.054570705,0.052735686
242,636.47125,650.439,620.23175,668.8158,596.8289,695.3998,574.35724,695.90936,566.1397,659.90436,583.1872,675.63336,592.153,671.3881,566.1367,643.78156,598.39905,348.80902,334.01025,336.68286,342.59784,348.69763,412.1903,419.18896,489.68042,496.77332,545.0973,559.5296,572.67126,575.53613,551.493,557.99023,584.29755,591.82245,0.98781097,0.9639933,0.9760659,0.69300586,0.8590456,0.98856974,0.9899672,0.9201753,0.9315194,0.86705923,0.8792453,0.84565806,0.8403139,0.25213492,0.24247262,0.054963976,0.053161442
243,636.2441,650.21204,620.1307,668.51025,596.798,695.098,574.01654,696.0575,565.83154,660.2284,582.89233,675.66956,592.1251,671.25024,566.1477,644.632,598.9068,348.70056,334.02698,336.49963,342.6911,348.38403,412.3827,419.1761,489.79254,496.927,544.9801,559.1045,574.0914,576.86707,556.4238,562.68274,586.0414,593.33325,0.98776937,0.96381676,0.9759417,0.69357944,0.85819924,0.9884093,0.99002033,0.9198501,0.9327291,0.8670262,0.8810092,0.84320736,0.8389464,0.23646799,0.22899884,0.04926455,0.04800281
244,636.3273,650.1374,620.1311,668.2052,596.6012,695.04926,573.81134,696.3063,565.78314,659.87994,582.7585,675.8232,592.2679,671.7967,566.2966,644.5185,599.0543,348.86652,334.08417,336.6596,342.44708,348.39856,412.28253,419.24878,489.865,496.98102,545.2666,559.42004,573.1126,576.0034,554.4838,561.01587,585.2129,592.97363,0.9877437,0.9634109,0.97610974,0.69007355,0.8606076,0.9885033,0.9901851,0.9199499,0.9336312,0.86715066,0.8822962,0.84612155,0.8424778,0.24560598,0.23863688,0.052186638,0.05094403
245,636.1092,649.96747,619.96857,668.1271,596.5379,695.1653,573.75714,696.198,566.0888,659.8528,582.84735,676.14575,592.45496,672.9294,566.6903,644.7687,599.3039,348.88208,334.11615,336.70056,342.56543,348.48242,412.24396,419.31177,489.71313,497.20764,545.28876,559.79114,571.9231,574.85364,550.79285,557.2536,583.656,591.20575,0.9877392,0.9636353,0.9760007,0.6923456,0.8601954,0.98874307,0.9901783,0.92096025,0.93267137,0.86768484,0.8806441,0.8502364,0.84532523,0.26145154,0.25218198,0.05776453,0.056019932
246,636.00006,649.89856,619.96204,668.0751,596.6148,695.14355,573.61346,696.1629,566.0846,659.72534,582.67316,676.2017,592.4014,673.2016,566.42676,644.7835,599.0814,349.01715,334.29364,336.82037,342.742,348.4901,412.24066,419.27588,489.75012,497.34894,545.55536,560.1478,571.5578,574.4726,549.5676,556.02563,583.21295,590.86383,0.9877268,0.9636401,0.97594976,0.6934052,0.86012495,0.98884284,0.9902717,0.92145324,0.9330745,0.868021,0.8808931,0.85246724,0.84764075,0.26782706,0.25838685,0.05995208,0.05815223
247,635.8745,649.76373,619.8319,667.9958,596.5429,694.97455,573.66266,695.8981,566.2257,660.06525,582.8276,676.2163,592.4692,674.1068,566.70044,645.6633,598.7007,349.08643,334.3296,336.92493,342.765,348.6306,412.08246,419.2171,489.59564,497.2978,545.10474,559.94244,570.5082,573.53345,548.099,554.7369,582.8386,590.71985,0.98774964,0.9638699,0.9759494,0.6943844,0.85971844,0.988917,0.99020946,0.9218082,0.93229926,0.86815494,0.87975895,0.8555031,0.84993804,0.2784716,0.26755548,0.06368947,0.06153491
248,635.61835,649.5519,619.6284,667.79926,596.43134,694.52954,573.28546,695.63275,565.95245,659.77625,582.7197,675.3083,591.6359,672.99524,566.5722,644.86176,598.73517,348.972,334.34198,336.87238,343.07568,348.79462,412.24225,419.30695,489.49097,497.13354,545.03076,559.6328,571.1416,574.17957,549.45844,556.314,582.91284,591.16016,0.9877453,0.9638396,0.9758936,0.694869,0.8593575,0.9888718,0.99019235,0.92175794,0.93236107,0.86814755,0.87979716,0.8537463,0.8481842,0.27044818,0.25994116,0.06073439,0.058696926
249,635.17883,649.25793,619.156,667.90424,596.2285,694.5691,573.4832,695.3057,565.50006,659.6618,582.233,675.39856,591.7512,671.7729,566.25214,644.8281,598.4048,348.87726,334.25793,336.86353,343.27917,349.1477,412.44318,419.49304,489.8675,497.0617,545.39575,559.3232,572.76794,575.7711,552.46045,559.3725,584.5418,592.7252,0.9877866,0.9645643,0.9756038,0.7009157,0.8549172,0.9886407,0.98988914,0.92095816,0.9305988,0.8671833,0.8773863,0.847574,0.8413272,0.25299117,0.24216229,0.054907203,0.052969813
250,635.0575,649.1074,619.0348,667.7426,596.0678,694.7754,573.3484,695.24744,565.7168,659.0532,582.12805,675.7149,591.85126,673.2456,566.42316,645.25916,598.4909,348.91772,334.26385,336.94055,343.2339,349.20746,412.50916,419.432,490.3186,497.03436,545.84985,559.4053,570.9321,573.8844,547.4043,554.21326,583.0226,591.1914,0.9877975,0.9646208,0.9757515,0.70049655,0.8566201,0.9888651,0.9899702,0.9211868,0.93001145,0.8666485,0.87625605,0.85321504,0.84660316,0.27760315,0.2651177,0.06398457,0.061520457
251,634.9011,649.01135,618.8341,667.86084,596.06256,694.8999,573.45044,695.3768,565.63934,658.6132,582.5306,675.9685,592.0195,671.4725,566.5159,644.7805,598.84515,348.83002,334.1881,336.8557,343.313,349.32428,412.40625,419.37286,490.80463,497.32916,546.0567,559.2818,573.4457,576.382,556.23425,563.1516,586.48157,594.82605,0.9877238,0.964589,0.9753873,0.7036638,0.8531964,0.98845994,0.9899176,0.9198097,0.93107456,0.8652838,0.8773941,0.8449379,0.83996284,0.2408514,0.23223549,0.050592393,0.04919097
252,634.6864,648.91486,618.57007,668.04944,595.9269,694.8209,573.5923,695.26404,565.80853,658.97876,582.7491,675.7211,591.831,671.2656,566.7785,645.40985,598.8595,348.69653,334.06946,336.78882,343.45892,349.56024,412.52313,419.50513,490.526,497.04657,545.6182,559.85706,574.0681,577.0718,558.0891,565.2344,587.1093,595.8496,0.9878334,0.96504724,0.9754062,0.70615476,0.85157603,0.9884411,0.98984647,0.92036855,0.93097377,0.86648047,0.87745404,0.84457445,0.8391153,0.23546866,0.2265104,0.04853195,0.047115684
253,634.1202,648.53656,618.1793,667.95636,595.83673,695.16187,573.56824,695.8141,565.88257,659.2712,582.93475,676.1558,592.1013,671.03253,566.4871,644.23755,598.56976,348.41217,334.00433,336.64612,343.83282,349.6767,412.54675,419.57385,490.1855,497.22583,545.6723,560.02966,573.42896,576.3164,551.15955,557.93304,584.3976,592.33484,0.9878415,0.9658413,0.97503936,0.71424896,0.84812224,0.9886441,0.9896544,0.92058873,0.92786705,0.865515,0.87232685,0.84391284,0.8363477,0.2489787,0.23647013,0.054269224,0.052140027
254,634.07605,648.5166,618.09894,667.9147,595.7036,695.0543,573.51056,695.5553,565.89014,659.1779,582.8522,676.28015,592.18475,671.30286,566.7326,644.69604,598.57355,348.4084,334.05066,336.65662,344.1109,349.89008,412.6953,419.71625,490.07428,497.33667,545.33563,560.3367,573.456,576.3441,551.36163,558.0188,584.24347,591.93756,0.98786426,0.965799,0.9751599,0.712595,0.848968,0.9885661,0.98962706,0.9201137,0.92786765,0.8648834,0.87226295,0.842764,0.83545095,0.24626702,0.23420542,0.053502798,0.0514656
255,633.7464,648.2334,617.8648,667.8417,595.7729,695.26965,573.59186,695.8022,565.62885,659.4603,582.8446,676.3508,592.21436,670.7845,566.4167,644.15674,598.60876,348.23474,333.92853,336.5833,344.12274,349.97882,412.72668,419.80695,489.7528,496.97046,545.3295,560.27527,573.692,576.57074,550.10364,556.7966,583.56335,591.2509,0.98783714,0.9661387,0.9748329,0.71778464,0.84592354,0.98855054,0.98955965,0.91991186,0.9270808,0.8644899,0.87089616,0.84103966,0.83345544,0.24504226,0.23265103,0.053490818,0.05142975
