frame,kp_0_x,kp_1_x,kp_2_x,kp_3_x,kp_4_x,kp_5_x,kp_6_x,kp_7_x,kp_8_x,kp_9_x,kp_10_x,kp_11_x,kp_12_x,kp_13_x,kp_14_x,kp_15_x,kp_16_x,kp_0_y,kp_1_y,kp_2_y,kp_3_y,kp_4_y,kp_5_y,kp_6_y,kp_7_y,kp_8_y,kp_9_y,kp_10_y,kp_11_y,kp_12_y,kp_13_y,kp_14_y,kp_15_y,kp_16_y,kp_0_conf,kp_1_conf,kp_2_conf,kp_3_conf,kp_4_conf,kp_5_conf,kp_6_conf,kp_7_conf,kp_8_conf,kp_9_conf,kp_10_conf,kp_11_conf,kp_12_conf,kp_13_conf,kp_14_conf,kp_15_conf,kp_16_conf
238,612.78754,616.7724,609.8448,636.2926,612.8604,688.5279,610.6257,794.3651,668.9959,677.4504,677.1254,723.06213,669.5371,708.788,674.0013,713.75305,724.4691,431.73987,425.2196,426.4488,407.8282,413.6206,394.81476,392.71753,444.43036,428.36755,447.91992,448.15356,416.95184,412.836,440.22736,430.49756,475.17853,449.07904,0.30312148,0.5331162,0.08126414,0.5700649,0.022767186,0.727919,0.1371209,0.90892905,0.07155144,0.87539506,0.16420242,0.32842892,0.10693166,0.085004956,0.019536674,0.027316451,0.009175658
239,612.29016,616.35114,609.42456,636.18207,612.75073,688.72845,610.5886,794.5392,668.78485,675.9341,676.21185,724.113,670.36084,708.6734,673.7536,713.7942,724.53876,432.604,426.1303,427.33948,408.93713,414.67004,395.8662,393.4253,444.9854,428.22302,447.83228,448.3617,416.36438,412.01892,441.1358,431.05426,476.36322,449.7232,0.30560935,0.5368325,0.08175635,0.575045,0.022720814,0.72426486,0.1387865,0.9050716,0.07232657,0.8713585,0.1654892,0.32822257,0.108762026,0.08582306,0.020111501,0.027616888,0.009410977
240,614.44617,617.6007,611.8883,635.78467,616.0834,687.8626,617.0734,793.44617,677.9621,678.8409,680.2065,726.3882,677.5719,710.50244,678.71344,717.8715,727.3991,429.24628,422.7981,424.1524,405.45453,411.42206,393.2945,391.83337,444.13702,428.92273,446.37872,446.92236,418.89355,414.8747,440.26532,430.537,474.774,448.87158,0.31127864,0.5314145,0.08094102,0.57669914,0.023611248,0.7391315,0.15478972,0.9078554,0.08117998,0.87264836,0.17768124,0.33044392,0.11250666,0.08300102,0.019993365,0.026302427,0.00917244
241,612.85254,616.1563,610.62445,634.75824,615.81024,686.5653,618.135,793.2469,681.8082,679.0208,681.425,725.4551,677.9683,709.31036,678.83777,716.4595,725.6298,428.94336,422.6844,423.87793,405.92932,411.5067,393.57428,392.013,444.1717,429.05908,446.05188,446.12762,417.94525,413.7926,436.763,427.05078,471.13855,445.3059,0.30548313,0.52154607,0.07805243,0.5777123,0.022902757,0.7258724,0.15272903,0.8985553,0.08090934,0.8624681,0.17627001,0.31203204,0.10742816,0.08007416,0.019997954,0.026398987,0.009472519
242,613.71716,617.3819,611.1137,635.87146,614.48267,687.40314,613.23566,793.8285,674.0983,679.0851,679.7894,722.86444,671.82434,706.0266,673.01373,712.005,722.34393,428.74744,422.52618,423.59827,405.87488,411.12378,393.56384,391.38672,444.42792,428.67957,445.35925,445.88965,419.47534,415.234,435.51904,425.73615,469.65033,443.7079,0.30252674,0.52219474,0.08198884,0.5593655,0.023638338,0.72237647,0.14327621,0.9015794,0.0756892,0.8661673,0.16804138,0.3071652,0.10194641,0.07926461,0.01889196,0.026843697,0.009288281
243,612.711,616.641,609.9854,635.80286,613.24774,687.66754,611.8204,794.39954,672.5868,679.6776,679.7427,722.7119,670.4988,705.17126,671.6757,710.15546,721.0989,429.85138,423.56555,424.58875,406.82013,411.97327,394.1593,391.70447,444.162,428.28003,445.307,446.4123,417.72296,413.36322,432.2107,422.29266,463.9815,437.8009,0.30530953,0.52743185,0.08382955,0.56107724,0.024012655,0.72123605,0.14153463,0.90288323,0.0756886,0.8691083,0.1698784,0.29928088,0.098153055,0.07660794,0.018083543,0.02621609,0.009017646
244,613.718,617.8084,610.3451,636.89386,611.6125,689.04834,607.11115,794.54297,663.5208,681.7621,678.3381,721.6493,665.7869,703.84393,667.4869,707.3491,719.2461,430.1895,423.67346,424.80573,406.23035,411.58386,393.40326,390.8299,444.06775,428.32397,444.20642,446.1762,418.91736,414.7652,433.5396,423.8158,465.44452,439.50958,0.30243012,0.5274716,0.08899626,0.53789735,0.025471956,0.71582943,0.13352746,0.90467626,0.07147899,0.87046146,0.16172704,0.2939417,0.09349418,0.07288411,0.01650706,0.024833143,0.008281171
245,614.0761,618.0304,611.1666,636.3386,612.9648,687.4757,608.5138,794.7243,667.9264,683.00793,681.01337,718.7002,664.69055,702.06824,667.2243,706.0076,717.7625,429.37555,423.2364,424.1129,406.51013,411.26813,393.4638,390.69275,443.6078,428.04736,443.09296,445.04254,418.11792,413.85077,428.92963,419.23688,460.17828,434.32495,0.29311326,0.51231796,0.08482969,0.5360817,0.025212407,0.7205958,0.13295281,0.90957963,0.07286194,0.8773618,0.16595569,0.29546434,0.09285608,0.07481521,0.016790926,0.025916457,0.008574247
246,614.5377,618.55457,611.55347,636.78217,612.9029,687.9991,607.3974,795.1052,665.51013,682.1907,679.57367,719.5015,664.49426,701.73663,666.0569,705.6108,717.5861,429.2412,423.13916,423.99182,406.51917,411.17902,393.51703,390.54663,443.9016,427.9969,442.87,444.82104,418.20795,413.90985,428.67883,418.92712,459.80414,433.83246,0.29427987,0.51308334,0.08704731,0.52918893,0.025944948,0.7185986,0.13362426,0.90831584,0.07320508,0.8759756,0.16614822,0.29455364,0.09306991,0.07504207,0.01687333,0.026269555,0.008701295
247,612.74414,617.04224,609.6465,636.5385,611.40393,688.92535,606.245,795.4916,662.51935,683.5164,678.1352,720.9687,664.647,701.5302,664.81537,705.2509,717.2921,431.10773,424.70972,425.61737,407.3244,412.06134,394.1176,390.7669,444.2243,427.8872,443.08685,445.8385,418.57184,414.06354,430.1411,420.04675,460.52948,434.20868,0.3073041,0.53502,0.09122342,0.54551846,0.02596873,0.7170557,0.13557476,0.90481436,0.07335207,0.8711436,0.16491789,0.28440964,0.09043467,0.06943959,0.01575604,0.023950785,0.008008063
248,612.12354,616.1994,609.43304,635.4085,612.4338,687.32336,610.5291,795.6593,672.7214,682.941,682.48615,721.5379,668.6866,702.1996,668.31525,707.1343,718.2781,430.2256,424.00415,424.81976,407.13647,411.75214,393.9687,390.9807,444.18384,428.0161,443.53943,444.8214,419.76935,415.16284,429.6183,419.44867,461.3714,434.85193,0.29531443,0.5200152,0.080830336,0.55258465,0.023045897,0.7179135,0.1327875,0.9096912,0.0747903,0.8785236,0.1714235,0.28800565,0.09103468,0.07069999,0.015978515,0.023950338,0.007992327
249,610.3099,614.4834,607.5514,634.65125,611.2319,687.8558,610.57764,796.04443,672.83923,684.03107,683.4229,724.42725,671.1442,702.21686,667.8795,707.81354,718.45276,431.1864,424.8224,425.74615,407.82086,412.67957,394.7697,391.51898,444.1853,427.42603,443.23218,444.86804,418.1302,413.26794,429.87695,419.2273,459.8512,432.60144,0.31677473,0.55195904,0.08588615,0.5828039,0.023413777,0.7345927,0.14424327,0.9130126,0.07919839,0.88282585,0.18037593,0.30366686,0.098437905,0.075585544,0.017215282,0.025343955,0.0085038245
250,610.1825,614.386,607.40265,634.6873,611.062,688.1529,610.4889,796.7454,672.95264,684.00323,682.79407,725.45636,671.91986,702.41,667.96655,708.14856,718.6565,431.30493,424.88165,425.8551,407.735,412.73285,394.49982,391.66473,444.6665,428.58936,443.22797,444.9121,418.12677,413.42242,429.33185,418.89587,459.06586,432.05157,0.3117777,0.54840434,0.08336508,0.5792036,0.022577971,0.7322936,0.14032912,0.91569686,0.078786284,0.88644403,0.18112692,0.29897285,0.09553501,0.07284975,0.016310692,0.024015158,0.007968485
251,609.8013,613.9287,607.1674,634.2577,611.2556,687.91455,610.6899,796.3008,672.5822,684.47375,681.9909,724.4526,671.3143,702.0132,667.8816,707.7886,718.4504,430.70215,424.35052,425.3236,407.34424,412.349,394.36182,391.41174,444.7282,428.55963,442.78888,444.6676,417.79822,413.03607,426.82056,416.3698,455.7423,428.77557,0.31225955,0.5491116,0.08286983,0.58542866,0.02260071,0.73804975,0.1435096,0.9167685,0.07960099,0.88712347,0.18174946,0.30126363,0.09634325,0.074775904,0.016786575,0.025167525,0.008363128
252,608.73016,613.0558,606.0986,633.4595,610.0661,686.79407,610.25085,797.0771,675.23724,682.28,681.71716,723.49365,670.6085,701.7925,668.04,707.39526,717.731,428.7887,422.4323,423.3377,405.65326,410.59705,392.67084,390.61066,444.5573,429.85046,443.1952,444.25153,420.62408,416.2013,425.653,415.79218,455.78644,429.5915,0.30577123,0.5400472,0.07883263,0.57634324,0.020914704,0.7343292,0.1367816,0.92027116,0.078694135,0.89186466,0.18225542,0.28763148,0.08927727,0.067725,0.014889121,0.02237752,0.007339567
253,607.82574,612.3135,605.1532,633.3248,609.43774,686.9336,610.40045,797.38605,676.28375,683.6687,683.8676,725.03357,671.9743,701.0606,667.42755,706.9673,717.2999,431.02478,424.6706,425.55444,407.95947,412.8413,394.55505,392.02722,444.9314,429.64526,442.2489,444.17645,418.3086,413.60803,424.85736,414.54755,453.32446,426.37708,0.307904,0.5447215,0.08022952,0.5843037,0.021602303,0.7319607,0.13916484,0.91687036,0.07937616,0.8888061,0.1838935,0.29159415,0.092380196,0.07175481,0.016033322,0.024290502,0.008057535
254,609.8006,613.7767,607.4847,633.2396,612.1052,685.5021,614.1959,796.535,682.6729,683.6623,685.5035,723.68427,674.0785,700.7968,669.754,707.9933,718.08514,428.674,422.51868,423.3706,406.02942,410.83496,392.7151,390.89832,444.33984,430.10175,441.04175,442.56305,420.51422,416.05682,425.22595,415.30115,455.91052,429.58032,0.29027832,0.51762533,0.071995616,0.5729737,0.020248026,0.73338175,0.13661522,0.9214064,0.08047286,0.89394605,0.18663138,0.2967371,0.09311244,0.07256532,0.016007155,0.024094015,0.007912397
255,607.67236,612.00745,605.5724,632.42596,611.1915,684.73663,615.04004,797.1509,686.49164,682.9769,686.0694,724.4055,675.52136,700.26465,670.1904,707.847,717.8345,430.0741,424.06927,424.7179,408.20654,412.52618,394.63068,392.06128,445.16553,429.77295,441.24683,442.60077,417.35577,412.414,419.75745,409.26447,448.1303,420.94336,0.3008207,0.52807206,0.074172646,0.5875262,0.020468801,0.72770613,0.14150476,0.9142469,0.08305901,0.8878583,0.19262737,0.28580225,0.09219962,0.07406485,0.017139822,0.026130378,0.0088968575
256,607.20386,611.3694,605.4184,631.5571,611.7535,683.92114,616.0169,797.3111,688.92975,682.4211,686.1853,723.8031,676.0955,700.77484,671.59503,708.8004,718.1854,428.58234,422.59637,423.30627,406.7943,411.28296,393.2533,391.67126,445.24115,431.45972,440.5879,441.1784,418.6317,414.10693,420.79407,410.98694,451.42993,425.21863,0.2934685,0.5171893,0.0688473,0.5896592,0.019223422,0.7401234,0.14495385,0.9215703,0.08606997,0.89565146,0.19855553,0.3025439,0.097572535,0.0777989,0.017813921,0.026363015,0.008894324
257,607.6067,611.6023,605.9266,631.3708,612.72644,683.12115,618.6335,797.1274,693.5211,681.3249,686.2135,723.7024,678.1423,701.5831,673.9639,710.13776,718.93774,426.92236,420.88196,421.66248,405.14252,409.82977,392.07306,391.3333,444.9383,432.4331,439.65033,440.4026,420.52112,416.2777,422.66174,413.2782,453.45453,427.88245,0.2899924,0.50744504,0.065791845,0.58879435,0.018654495,0.7415598,0.14770842,0.92149466,0.08809936,0.8954965,0.20171708,0.30201268,0.09806782,0.075693995,0.017536193,0.025096714,0.00854966
258,609.57275,613.26624,607.6698,631.93054,613.5333,683.23846,618.89954,797.1739,693.5773,682.401,686.83264,723.99866,678.67584,701.7549,674.3351,710.26166,719.3679,424.67584,418.7146,419.5572,403.25098,408.04913,390.602,390.1858,444.18896,432.1388,438.89594,439.24664,419.15662,415.16528,419.92548,410.85352,449.63647,424.44763,0.2937021,0.5024841,0.06889263,0.5714376,0.020190746,0.75104415,0.15517434,0.9260489,0.09376076,0.90203404,0.21355712,0.3168319,0.104123235,0.08257827,0.01913485,0.027811438,0.009450346
259,610.7288,614.0802,609.2507,631.99384,616.2848,681.9088,624.7658,796.6685,703.63385,682.6921,690.2891,723.8544,683.01404,702.07056,677.82367,711.38226,719.50964,423.97876,418.27795,419.01044,403.39545,407.88452,390.9088,390.4275,444.32538,431.94647,438.80353,438.35468,418.18823,413.98285,418.786,409.55292,448.54254,423.31647,0.28693962,0.47752035,0.06615266,0.56336355,0.020674914,0.74079514,0.16664734,0.91546834,0.10347381,0.8911778,0.22712451,0.31715345,0.11166462,0.08760619,0.022295296,0.030700862,0.0111703575
260,611.82043,615.05695,610.04175,632.6223,616.1161,682.96246,622.80786,796.1083,698.37177,682.4701,688.5244,725.5422,682.8875,702.9552,677.2893,711.9735,720.5026,424.8833,419.11365,419.95465,403.87994,408.60034,391.10645,390.58307,443.85693,431.49713,438.70264,439.22644,416.68616,412.61298,421.0669,411.81586,449.56256,424.17615,0.29885337,0.49244824,0.07205632,0.5616674,0.022589564,0.75367177,0.17452827,0.92132527,0.107290715,0.89805233,0.23464432,0.33887574,0.1205425,0.093519986,0.02342704,0.031880766,0.011435896
261,608.9857,612.2849,607.4287,630.7812,615.12225,681.97003,624.8771,796.52045,703.3945,684.08167,691.1983,728.22455,687.35626,701.8628,677.8057,712.0455,720.46295,425.90308,420.0739,420.89264,404.99713,409.6361,392.364,391.43555,444.8341,431.7931,437.98303,438.46497,416.65515,412.2088,418.75708,409.0077,448.06055,421.836,0.29038912,0.49319074,0.065795064,0.5853221,0.020965308,0.7441237,0.16640076,0.9144974,0.09784287,0.88866365,0.21725914,0.31867576,0.11145252,0.091599256,0.022744596,0.03281033,0.011734515
262,609.33673,612.8518,607.57117,631.66614,614.5956,682.7889,623.22565,796.44275,700.0924,683.71985,690.05066,727.7326,685.23474,702.14996,676.80743,711.25183,719.8213,426.72632,420.8283,421.62732,405.5476,410.15387,392.6364,391.5343,443.86487,430.63867,439.64795,440.43964,415.63458,411.17194,420.38074,410.56262,448.2221,421.97992,0.30059877,0.5052098,0.07042095,0.5836673,0.021602571,0.7455841,0.16917512,0.91544986,0.10098484,0.89091873,0.22373939,0.3261093,0.115475684,0.09229258,0.023125261,0.03251511,0.01169458
263,609.6388,613.1588,607.6456,631.9861,613.975,683.398,621.5052,796.2515,696.5564,682.6848,688.4135,728.66907,684.70764,704.08374,677.5816,712.62396,721.15656,426.88867,420.87518,421.7829,405.29926,410.17285,392.2002,391.50464,443.45215,430.85657,439.71033,440.6786,415.677,411.5368,422.79492,413.30884,451.1338,425.23596,0.29574615,0.5005559,0.070102364,0.57097805,0.021401972,0.73993087,0.16280445,0.91565454,0.09796736,0.89101267,0.21908313,0.32506764,0.11380163,0.089653224,0.022169799,0.030829728,0.010988265
264,614.9558,617.0824,613.33984,632.7484,620.5563,682.078,631.65125,794.26294,709.35504,683.42664,692.56854,728.69073,692.4277,707.1111,685.2687,718.0692,725.53357,423.2019,417.48157,418.60944,402.49542,407.8723,390.92535,391.17413,443.1798,431.39148,438.26666,438.75226,414.75586,410.91058,420.48486,411.35822,447.53235,422.41272,0.29845995,0.47684416,0.06920448,0.5704515,0.02470997,0.7708317,0.20224887,0.92170423,0.12226966,0.8976841,0.2556466,0.36933878,0.14046285,0.10973212,0.02926007,0.038041115,0.014242083
265,615.89777,617.8889,614.30835,632.6419,621.0122,681.00214,631.5649,793.8865,710.55133,684.5046,694.1817,727.67035,692.0615,707.07965,685.69684,718.4245,725.96924,422.02032,416.46942,417.51367,401.98083,407.15106,390.54242,391.09747,442.6573,431.77405,437.71643,438.4486,414.0157,410.45,416.87885,408.13873,442.51025,417.82233,0.28983864,0.4621957,0.06746298,0.55849946,0.025184423,0.77699053,0.20229831,0.92742157,0.12404844,0.9049225,0.26099414,0.38019162,0.14312139,0.11675438,0.030566812,0.041340083,0.015229523
266,616.42505,618.55096,614.6245,633.3189,620.38666,681.95703,629.06226,794.1146,706.04224,684.9955,693.4848,727.5455,689.7934,706.04834,683.2662,716.9954,725.2914,422.96887,417.38367,418.3946,402.71545,407.76636,391.09766,391.23267,442.62073,431.088,438.36523,439.00134,413.68793,410.01617,417.61865,408.67572,442.55457,417.6584,0.2984643,0.4740557,0.07304412,0.5528575,0.026491672,0.7746916,0.20066956,0.9259927,0.122155815,0.90369856,0.25816268,0.3789663,0.14253792,0.116820276,0.030462503,0.041795522,0.015339136
267,616.0245,618.4022,614.16547,633.44275,619.5357,681.9613,627.2352,794.3242,703.96576,685.0955,693.0039,727.0243,688.0614,705.51514,682.01385,715.79596,724.37726,423.02924,417.47467,418.3764,402.93127,407.69556,391.15656,391.03888,442.6676,430.94965,438.64478,439.08728,413.23572,409.54755,416.2741,407.36285,440.83105,415.93634,0.29694602,0.47282067,0.07412216,0.5451689,0.026559591,0.76671076,0.19415012,0.9228666,0.11814159,0.9004817,0.25176746,0.36720133,0.13667813,0.11387795,0.029666036,0.041704863,0.015311718
268,615.7413,618.0725,613.8587,633.1843,619.3675,681.6965,627.8892,794.372,705.6643,685.60956,694.10175,727.37274,688.944,706.2226,683.12897,716.75085,725.07996,423.42078,417.78705,418.76562,402.95148,407.92126,390.8233,391.14655,442.42072,431.4452,438.12653,438.86646,412.92072,409.40637,415.48175,406.75836,439.7862,415.10052,0.29878348,0.47405553,0.0740532,0.5468467,0.02648589,0.7683231,0.19502911,0.92439866,0.11985257,0.9024892,0.25537556,0.3646016,0.1351223,0.110978514,0.028833598,0.040142387,0.014726818
269,616.9304,619.0707,614.97534,633.48755,620.00323,681.5748,628.11255,794.1514,705.98987,686.42725,695.098,727.69305,689.5433,707.606,684.62537,718.16034,726.34576,422.75543,417.1447,418.15167,402.3249,407.3341,390.2224,390.94733,442.37305,432.22046,437.30884,438.1872,413.45447,410.253,415.61682,407.27307,440.32684,416.06763,0.29240462,0.46130255,0.073049694,0.53204143,0.027090281,0.7687379,0.19413382,0.92648,0.120910734,0.90480304,0.2572071,0.36611733,0.13483626,0.1100415,0.028353244,0.039294183,0.014328837
270,616.14575,618.8137,614.36456,633.75836,619.1765,681.63776,624.6136,796.3242,701.81445,684.7068,691.28735,723.2454,682.8222,706.85706,682.74817,716.0413,725.39526,422.78528,417.16833,417.98163,402.46124,407.1134,390.0047,391.1046,442.6725,433.88953,438.4765,439.95105,416.7752,413.8285,416.99347,409.25507,443.4934,420.2046,0.26935655,0.43150496,0.066563874,0.50905687,0.024960846,0.7581052,0.17700937,0.93058467,0.11885646,0.909294,0.25398013,0.343794,0.120747596,0.08937296,0.022276223,0.029284328,0.010464907
271,618.7462,621.2463,616.69977,635.18243,620.017,682.431,623.0233,795.66144,697.47095,684.15955,689.7661,722.2185,680.46765,707.73047,682.3806,715.80444,725.3126,421.92334,416.31067,417.21545,401.40906,406.22156,388.74847,390.51495,441.95203,434.35486,438.09296,439.4734,416.49878,414.06323,418.2124,411.1427,444.50586,422.2882,0.27408653,0.42751625,0.07187089,0.48470512,0.027206361,0.76123273,0.1834828,0.93239033,0.1264165,0.91181695,0.26492423,0.35264415,0.12593114,0.08919108,0.022513121,0.028413117,0.010231137
272,620.025,622.0329,618.17224,635.1015,621.9242,682.5512,625.5232,795.19714,699.77704,684.70276,690.9301,724.0478,683.98206,707.77905,683.3352,716.93555,726.2544,420.81396,415.33252,416.289,400.5846,405.44257,388.30682,389.90106,442.22375,434.02637,437.63715,438.713,416.69678,414.1161,418.50098,411.1579,445.69116,423.13348,0.2769344,0.42674258,0.07126477,0.4898455,0.02790603,0.7758349,0.1994564,0.9369453,0.13884771,0.91682315,0.28347585,0.37745786,0.13957533,0.09783596,0.0249995,0.030603021,0.011090338
273,617.0336,618.9121,616.02325,633.3838,623.8391,681.5074,634.1863,794.69385,712.1567,682.57776,691.8716,727.6659,693.5527,707.6722,687.0922,719.4839,727.3554,421.74713,416.26324,417.14508,401.5739,406.24054,389.80255,390.25403,443.05066,432.21497,437.98938,438.34656,416.54663,412.8871,418.1759,409.48895,444.77295,420.62042,0.27446315,0.42718875,0.061597914,0.54270166,0.024992794,0.7735872,0.216876,0.9287662,0.14985022,0.90635765,0.29493228,0.36589515,0.14325559,0.09471801,0.02613151,0.02965802,0.011436075
274,616.28064,618.4326,615.1465,633.3208,622.6099,681.6788,632.47546,795.7425,711.14526,682.2808,691.9217,727.69434,692.27716,706.88635,685.52795,718.5637,726.5204,422.17456,416.667,417.47858,402.07715,406.61548,390.42993,390.59662,444.1214,432.74957,438.5428,438.7766,418.50946,414.70752,419.3294,410.44598,447.25287,422.61432,0.2757693,0.4388775,0.06155899,0.548903,0.02374059,0.76972604,0.20107856,0.92964745,0.13545305,0.9069226,0.27593565,0.351272,0.13111585,0.08937028,0.023457646,0.027994663,0.010421008
275,617.48425,619.82153,616.084,634.3307,621.99,682.1125,629.21246,795.8046,706.566,681.74976,690.684,724.3731,686.7102,705.34143,682.5859,715.9114,724.4647,421.07214,415.51343,416.35126,400.7475,405.37073,388.89435,389.86792,443.4547,433.71216,437.7849,438.23157,420.29706,416.9942,419.67706,411.549,448.97626,425.51538,0.27292854,0.4365243,0.063251466,0.5290868,0.023320645,0.7646735,0.1874223,0.9304948,0.12536281,0.90805614,0.261625,0.3469962,0.1250475,0.08911407,0.022616357,0.02841881,0.010297388
276,617.20026,619.4136,615.68225,634.1544,621.6666,682.8807,628.92096,795.74286,704.4463,682.6564,689.97626,726.0852,687.85046,706.5529,683.23486,717.6679,726.3468,421.6136,415.9325,416.9104,400.72888,405.68878,388.8114,389.67645,443.3136,433.23712,437.47992,438.32703,419.5313,416.19055,419.59656,411.26282,448.43292,424.5979,0.28023094,0.4521498,0.06399548,0.54397994,0.023212522,0.77734447,0.19138,0.93651104,0.1264455,0.914541,0.26493448,0.35993934,0.12854183,0.09162292,0.022604674,0.02855432,0.010129422
277,615.24536,618.1159,613.5952,634.04205,619.13525,683.0685,624.9253,796.46893,700.111,684.7886,690.52,725.1417,684.03644,703.37726,678.6481,713.7966,723.2192,424.08282,418.4325,419.16217,403.32,407.65424,390.84222,390.53607,443.74414,432.32257,437.4121,438.4986,420.503,416.7069,420.30487,411.42188,448.29266,423.5929,0.28318343,0.46757507,0.0670726,0.54929435,0.023103386,0.76521647,0.17612189,0.93158627,0.11228186,0.90848976,0.24204543,0.34074455,0.117764115,0.0866583,0.020767927,0.028094888,0.009769291
278,615.1995,618.32916,613.29016,634.58124,617.8495,684.17615,621.3282,797.128,694.1564,685.1158,689.6016,724.4354,680.3505,701.34174,674.5816,710.6194,720.75397,425.16418,419.44025,420.12433,404.08618,408.27618,391.32532,390.44092,443.7934,431.54797,437.4516,438.57068,420.46454,416.47998,422.61243,413.47156,451.03418,426.0177,0.28008777,0.46971416,0.06923872,0.5386611,0.023295194,0.75280464,0.16477394,0.9271338,0.103637785,0.9033354,0.22749475,0.3338936,0.11395323,0.08606383,0.020340472,0.028389066,0.009762466
279,616.4805,619.58215,614.5405,635.17444,618.38763,683.82214,621.0052,796.6588,694.1687,684.65125,690.41376,723.2159,679.1153,700.17255,673.48425,708.9827,719.1942,425.39716,419.75073,420.3683,404.47437,408.48187,391.44812,390.70026,443.67004,431.65143,437.72266,438.36926,422.24365,418.3731,426.1814,417.23358,455.83954,431.1585,0.2668088,0.44824916,0.06751561,0.5148374,0.023358732,0.7377759,0.15714303,0.9221629,0.100898355,0.8977228,0.22150332,0.32973018,0.11315873,0.08466783,0.020202994,0.027884722,0.009650737
280,616.4098,619.8159,613.7692,636.23004,615.8354,686.6553,614.5532,797.2995,681.08826,684.26166,685.928,723.15076,673.37573,701.06586,669.72833,707.8797,718.6836,426.1739,420.17145,421.03607,404.01813,408.62964,391.003,390.24908,444.19818,432.05426,438.4914,439.47455,422.4027,418.75812,427.46326,418.6928,457.97064,433.50677,0.28258988,0.48125333,0.07591811,0.51680344,0.02406025,0.7424546,0.14968324,0.9257927,0.092056245,0.9005064,0.20644999,0.32542783,0.10662922,0.081073314,0.018296838,0.026381284,0.008762479
281,616.8279,620.14954,614.26196,636.355,616.39056,686.6715,614.3497,796.79736,678.84735,684.0388,683.1837,720.6384,670.96484,699.8213,668.5612,706.5738,717.70605,425.2362,419.2024,420.18463,402.74042,407.68555,389.8343,389.67963,443.83447,432.60785,438.37048,439.6631,426.25342,422.8485,431.95947,423.5927,464.09125,440.35883,0.27724624,0.48366114,0.07237074,0.5278108,0.022415191,0.7480483,0.143536,0.92938256,0.085553825,0.90169513,0.19200042,0.3260934,0.103132844,0.07623455,0.01644367,0.023810446,0.0076529384
282,617.3742,620.69226,614.48456,636.57465,615.56757,686.83136,611.8091,796.26044,674.02594,685.88654,682.66956,719.3423,668.0484,699.91345,667.3284,705.5467,716.9607,426.1773,420.19293,421.13733,403.7472,408.57867,390.75513,389.9511,444.06232,432.1989,438.1493,440.5835,425.91003,422.42157,433.11194,424.5636,465.84967,441.7348,0.27788186,0.48334354,0.077561915,0.5124201,0.024500102,0.7403647,0.13927943,0.92534363,0.081431985,0.89621496,0.182641,0.32042745,0.10057804,0.075558305,0.016266853,0.02408591,0.007723063
283,617.3291,621.2249,613.95013,637.8064,613.37415,688.0374,606.16693,796.30334,663.76044,686.21405,679.86725,718.61395,662.9753,699.04376,663.2081,703.13916,715.52374,428.8542,422.65643,423.44116,405.59833,409.94073,392.1808,390.169,444.10638,430.84546,439.48248,442.74982,426.1203,422.4239,439.16107,430.2597,472.27063,447.62964,0.28220147,0.4963715,0.08431989,0.5023436,0.025798827,0.72877485,0.129677,0.92084706,0.07321733,0.88988554,0.16655219,0.31658065,0.09754777,0.07341367,0.015395254,0.023200274,0.007288754
284,617.50305,621.46576,614.02026,637.7721,612.6705,687.8657,603.001,795.7317,657.07544,686.994,676.6777,716.5175,659.24585,697.3077,660.3275,700.82086,714.15955,428.31152,422.17883,422.88306,405.28168,409.40338,392.14923,389.69922,443.92053,430.43488,440.28888,443.80737,426.36487,422.72827,439.65564,430.92944,474.1076,449.73438,0.28283584,0.49822032,0.088041395,0.49612984,0.027613133,0.737057,0.13001502,0.9236065,0.07044244,0.8907654,0.15860012,0.32796705,0.09975919,0.077706635,0.01581341,0.024749875,0.0075793564
285,617.4309,621.3485,613.86005,637.8893,612.5637,688.66675,602.49097,795.22955,653.22754,686.63153,673.8449,719.70605,661.7284,697.66486,660.0018,701.60486,715.32324,429.162,422.95483,423.71942,405.83948,410.04724,392.82764,389.76416,444.11536,429.33398,441.45667,445.21167,427.06488,423.20337,445.74506,436.54602,482.0664,456.9007,0.27679634,0.5005016,0.08504915,0.50204647,0.026877731,0.7336244,0.12727076,0.9225055,0.06758243,0.8872113,0.15146318,0.3379433,0.10354233,0.079484284,0.015903175,0.024553448,0.007423848
286,618.52606,622.53937,615.17645,638.40826,613.55066,687.7499,602.4053,795.29645,654.8563,684.2161,674.0814,716.5167,659.0117,697.473,660.2912,701.73413,715.76404,427.8305,421.88513,422.50104,405.34302,409.24048,391.9743,389.4619,443.37836,429.81207,441.10315,444.87323,426.57526,423.02362,441.9101,433.26068,478.55267,454.20532,0.27719605,0.49585992,0.08480674,0.5007146,0.026827902,0.7422229,0.12829483,0.92685837,0.06801915,0.8928,0.15287128,0.34217763,0.10332936,0.08138853,0.016132504,0.025502384,0.0076411366
287,618.97705,623.0767,615.66046,638.5055,613.53687,686.91736,601.84985,795.75665,657.39844,682.13226,676.6812,714.3243,656.77075,698.0113,660.9415,701.57837,715.53564,427.15125,421.38177,421.9195,405.52362,409.3158,391.96313,390.10046,443.318,430.87012,441.78833,444.6195,424.43994,421.23444,437.0052,428.9489,473.07404,449.484,0.2666483,0.47359604,0.08253679,0.48091263,0.026943803,0.7347556,0.12422302,0.92603457,0.06791416,0.89379764,0.1549725,0.33581525,0.10052979,0.08312163,0.016674578,0.026923776,0.008128196
